Fecha,Departamento_DelitoSexual,Municipio_DelitoSexual,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil Agresor,Movil Victima,Edad,Sexo,Estado_civil,Pais_de_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Delitos_Sexuales
05/12/2018 12:00:00 AM,ANTIOQUIA,GIRARDOTA,Sabado,12/31/1899 11:00:00 PM,HATO GRANDE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5308000,1
05/12/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Sabado,12/31/1899 09:15:00 PM,ALTAVISTA C-16,URBANA,RED VIRTUAL O INTERNET,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,5001000,1
05/12/2018 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),Sabado,12/31/1899 09:05:00 AM,EL ROSARIO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,8001000,1
05/12/2018 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),Sabado,12/31/1899 02:00:00 PM,LAS TORRES,URBANA,VIAS PUBLICAS,CINTAS/CINTURON,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,8001000,1
05/12/2018 12:00:00 AM,BOLIVAR,CARTAGENA (CT),Sabado,12/31/1899 07:00:00 PM,NELSON MANDELA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,25,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13001000,1
05/12/2018 12:00:00 AM,BOLIVAR,CARTAGENA (CT),Sabado,12/31/1899 06:00:00 PM,CANAPOTE,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13001000,1
05/12/2018 12:00:00 AM,BOLIVAR,EL PEÑON,Sabado,12/31/1899 09:45:00 PM,CORREG LA CHAPETONA,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,13268000,1
05/12/2018 12:00:00 AM,BOYACA,SOGAMOSO,Sabado,12/31/1899 04:43:00 AM,CHAPINERO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,15759000,1
05/12/2018 12:00:00 AM,CAQUETA,FLORENCIA (CT),Sabado,12/31/1899 12:00:00 AM,LAS PALMERAS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,18001000,1
05/12/2018 12:00:00 AM,CAQUETA,FLORENCIA (CT),Sabado,12/31/1899 12:00:00 AM,VDA. VILLA DEL RIO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,18001000,1
05/12/2018 12:00:00 AM,CASANARE,YOPAL (CT),Sabado,12/31/1899 06:25:00 PM,EL CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,85001000,1
05/12/2018 12:00:00 AM,CAUCA,CAJIBIO,Sabado,12/31/1899 01:00:00 PM,Vda San Miguel,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,19130000,1
05/12/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Sabado,12/31/1899 05:00:00 PM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,19001000,1
05/12/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Sabado,12/31/1899 09:10:00 AM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,19001000,1
05/12/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Sabado,12/31/1899 05:00:00 PM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,19001000,1
05/12/2018 12:00:00 AM,CHOCO,CONDOTO,Sabado,12/31/1899 12:00:00 AM,LA UNION,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,27205000,1
05/12/2018 12:00:00 AM,CORDOBA,MONTERIA (CT),Sabado,12/31/1899 03:40:00 PM,EDMUNDO LOPEZ I,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,VENEZUELA,ESTUDIANTE,-,PRIMARIA,23001000,1
05/12/2018 12:00:00 AM,CORDOBA,SAHAGUN,Sabado,12/31/1899 09:30:00 AM,CTO SALITRAL,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,-,ESTUDIANTE,NO REPORTADA,PRIMARIA,23660000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 04:00:00 PM,CIUDAD BACHUE E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 12:00:00 AM,SANTA BARBARA E-1,URBANA,OTRO,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 08:00:00 PM,EL CHANGO E-9,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 01:17:00 AM,TIBABUYES E-11,URBANA,VEHICULO,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 01:17:00 AM,TIBABUYES E-11,URBANA,VEHICULO,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 01:17:00 AM,TIBABUYES E-11,URBANA,VEHICULO,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 01:17:00 AM,TIBABUYES E-11,URBANA,VEHICULO,CONTUNDENTES,A PIE,A PIE,35,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 12:00:00 AM,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 04:00:00 PM,CIUDAD BACHUE E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 12:00:00 AM,ANTONIO JOSE DE SUCRE E-5,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 11:00:00 PM,LUCERO ALTO E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 04:00:00 PM,JERUSALEN E-19,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,12/31/1899 12:00:00 AM,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,11001000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sabado,12/31/1899 12:00:00 AM,VER.GUABINAL,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25307000,1
05/12/2018 12:00:00 AM,CUNDINAMARCA,SILVANIA,Sabado,12/31/1899 07:00:00 AM,VER.YAYATA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,25743000,1
05/12/2018 12:00:00 AM,GUAJIRA,URIBIA,Sabado,12/31/1899 10:30:00 AM,FONSECA SIOSI,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,44847000,1
05/12/2018 12:00:00 AM,HUILA,NATAGA,Sabado,12/31/1899 12:00:00 AM,SAN JOSE,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,41483000,1
05/12/2018 12:00:00 AM,HUILA,NEIVA (CT),Sabado,12/31/1899 10:30:00 AM,SANTA CLARA,URBANA,APARTAMENTO EN CONJUNTO CERRADO,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,41001000,1
05/12/2018 12:00:00 AM,HUILA,SUAZA,Sabado,12/31/1899 05:00:00 AM,GUASCA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADA,SECUNDARIA,41770000,1
05/12/2018 12:00:00 AM,META,PUERTO LOPEZ,Sabado,12/31/1899 12:00:00 AM,VEREDA SAN PABLO,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,50573000,1
05/12/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Sabado,12/31/1899 09:00:00 PM,BUENOS AIRES,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,50001000,1
05/12/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Sabado,12/31/1899 08:48:00 AM,LA FLORIDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,50001000,1
05/12/2018 12:00:00 AM,NARIÑO,PASTO (CT),Sabado,12/31/1899 09:00:00 AM,TERRAZA DE BRICEÑO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52001000,1
05/12/2018 12:00:00 AM,NARIÑO,PASTO (CT),Sabado,12/31/1899 04:00:00 AM,LAS CUADRAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,52001000,1
05/12/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Sabado,12/31/1899 04:20:00 PM,BARRIO PRIMAVERA,URBANA,ENTIDAD PUBLICA / ESTATAL,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,54001000,1
05/12/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Sabado,12/31/1899 08:55:00 AM,BARRIO LA LIBERTAD,URBANA,ESTABLECIMIENTO PUBLICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,54001000,1
05/12/2018 12:00:00 AM,NORTE DE SANTANDER,PAMPLONA,Sabado,12/31/1899 03:30:00 PM,BARRIO EL BUQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,54518000,1
05/12/2018 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sabado,12/31/1899 12:30:00 AM,URBANIZACION SAMANES DE LA ALQUERIA,URBANA,VEHICULO TAXI,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,54874000,1
05/12/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Sabado,12/31/1899 03:30:00 PM,VILLA DEL PRADO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,66001000,1
05/12/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Sabado,12/31/1899 02:15:00 PM,HERNANDO VELEZ MARULANDA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,66001000,1
05/12/2018 12:00:00 AM,RISARALDA,QUINCHIA,Sabado,12/31/1899 12:00:00 AM,RICAURTE,URBANA,ESTABLECIMIENTO PUBLICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,66594000,1
05/12/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Sabado,12/31/1899 05:00:00 PM,BUCARAMANGA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,NO REPORTADO,68001000,1
05/12/2018 12:00:00 AM,SANTANDER,CIMITARRA,Sabado,12/31/1899 09:00:00 AM,28 DE ABRIL,RURAL,RIOS,NO REPORTADO,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,68190000,1
05/12/2018 12:00:00 AM,SANTANDER,EL CARMEN DE CHUCURI,Sabado,12/31/1899 11:00:00 PM,VRDA CAÑO LAJAS,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,68235000,1
05/12/2018 12:00:00 AM,SANTANDER,LEBRIJA,Sabado,12/31/1899 08:30:00 AM,VDA. PALONEGRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,68406000,1
05/12/2018 12:00:00 AM,SANTANDER,OIBA,Sabado,12/31/1899 11:30:00 AM,VRDA  SANTA MARIA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,68500000,1
05/12/2018 12:00:00 AM,SANTANDER,SAN VICENTE DE CHUCURI,Sabado,12/31/1899 10:00:00 PM,VRDA COLORADA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,68689000,1
05/12/2018 12:00:00 AM,TOLIMA,IBAGUE (CT),Sabado,12/31/1899 12:00:00 AM,BALTAZAR,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73001000,1
05/12/2018 12:00:00 AM,VALLE,CALI (CT),Sabado,12/31/1899 04:00:00 PM,LA SULTANA E20,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,76001000,1
05/12/2018 12:00:00 AM,VALLE,CALI (CT),Sabado,12/31/1899 04:00:00 PM,LA SULTANA E20,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,FEMENINO,SOLTERO,-,ESTUDIANTE,NO REPORTADA,SECUNDARIA,76001000,1
05/12/2018 12:00:00 AM,VALLE,CALI (CT),Sabado,12/31/1899 08:00:00 PM,PETECUY I E6,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,76001000,1
05/12/2018 12:00:00 AM,VALLE,JAMUNDI,Sabado,12/31/1899 03:30:00 PM,JUAN DE AMPUDIA E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76364000,1
05/12/2018 12:00:00 AM,VALLE,PALMIRA,Sabado,12/31/1899 04:00:00 PM,BERLIN,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,76520000,1
05/12/2018 12:00:00 AM,VALLE,YUMBO,Sabado,12/31/1899 01:00:00 AM,BELLAVISTA E25,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,76892000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,ITUANGO,Domingo,12/31/1899 04:25:00 PM,SAN MARCOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5361000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,ITUANGO,Domingo,12/31/1899 04:25:00 PM,SAN MARCOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5361000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,ITUANGO,Domingo,12/31/1899 04:25:00 PM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,ANALFABETA,5361000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Domingo,12/31/1899 07:00:00 PM,LA FLORIDA C-14,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5001000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),Domingo,12/31/1899 06:15:00 PM,GIRARDOT C-5,URBANA,RED VIRTUAL O INTERNET,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,5001000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,SABANETA,Domingo,12/31/1899 12:00:00 AM,VDA. MARIA AUXILIADORA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5631000,1
05/13/2018 12:00:00 AM,ANTIOQUIA,SAN CARLOS,Domingo,12/31/1899 12:00:00 AM,ZULIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5649000,1
05/13/2018 12:00:00 AM,ARAUCA,SARAVENA,Domingo,12/31/1899 09:00:00 AM,VEREDA LA UNION,URBANA,IGLESIA,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,81736000,1
05/13/2018 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),Domingo,12/31/1899 04:00:00 PM,CORDIALIDAD,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,8001000,1
05/13/2018 12:00:00 AM,ATLANTICO,MALAMBO,Domingo,12/31/1899 02:00:00 PM,VEREDA EL CARMEN,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,72,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,8433000,1
05/13/2018 12:00:00 AM,ATLANTICO,SOLEDAD,Domingo,12/31/1899 03:00:00 AM,VISTA HERMOSA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,8758000,1
05/13/2018 12:00:00 AM,BOLIVAR,CARTAGENA (CT),Domingo,12/31/1899 02:00:00 PM,EL SOCORRO,URBANA,OTRO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,13001000,1
05/13/2018 12:00:00 AM,BOLIVAR,MAHATES,Domingo,12/31/1899 02:00:00 PM,BARRIO 12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,13433000,1
05/13/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Domingo,12/31/1899 08:00:00 PM,BARRIO CHIPRE,URBANA,OTRO,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,17001000,1
05/13/2018 12:00:00 AM,CALDAS,VILLAMARIA,Domingo,12/31/1899 09:30:00 AM,LA PRADERA,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,17873000,1
05/13/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Domingo,12/31/1899 12:00:00 AM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,19001000,1
05/13/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Domingo,12/31/1899 03:00:00 PM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,19001000,1
05/13/2018 12:00:00 AM,CAUCA,POPAYAN (CT),Domingo,12/31/1899 10:06:00 AM,MODELO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,22,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,19001000,1
05/13/2018 12:00:00 AM,CESAR,VALLEDUPAR (CT),Domingo,12/31/1899 09:00:00 AM,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,20001000,1
05/13/2018 12:00:00 AM,CHOCO,UNGUIA,Domingo,12/31/1899 05:30:00 AM,NAVIDAD,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,27800000,1
05/13/2018 12:00:00 AM,CORDOBA,CERETE,Domingo,12/31/1899 07:20:00 PM,RABOLARGO,RURAL,TROCHA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,23162000,1
05/13/2018 12:00:00 AM,CORDOBA,LORICA,Domingo,12/31/1899 12:00:00 AM,PORTAL DEL NORTE,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADA,PRIMARIA,23417000,1
05/13/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,12/31/1899 04:00:00 AM,COMPARTIR E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,11001000,1
